Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 02/07  04:00:00,0.730861337,5.439412256,0,5.414188137,0,0.137138063,0.137138063,0.137138063,0.061985579,0.01335334,0.052529458,0.366207842,0.083003055
 02/07  05:00:00,0.780992022,5.752321284,0,5.728050009,0,0.144783653,0.144783653,0.144783653,0.061985579,0.01335334,0.0630714,0.352374292,0.128779759
 02/07  06:00:00,1.045046334,5.895918683,0,5.868833891,0,0.148014318,0.148014318,0.148014318,0.067620637,0.014567281,0.075901179,0.393221389,0.329077529
 02/07  07:00:00,1.62435643,6.500697437,0,6.469403624,0,0.163141984,0.163141984,0.163141984,0.129606217,0.027920617,0.129674585,0.454328647,0.703040381
 02/07  08:00:00,2.007530998,6.550592493,0,6.517340472,0,0.164539969,0.164539969,0.164539969,0.259212433,0.055841233,0.207318087,0.482758226,0.80621705
 02/07  09:00:00,1.903584148,6.018138911,0,5.990026247,0,0.150054241,0.150054241,0.150054241,0.231037141,0.049771545,0.268600929,0.408144195,0.779332097
 02/07  10:00:00,1.657267922,5.19457935,0,5.1706532,0,0.129177327,0.129177327,0.129177327,0.112701089,0.024278804,0.329942516,0.347363715,0.697160471
 02/07  11:00:00,1.52880154,4.111551143,0,4.08706229,0,0.102485734,0.102485734,0.102485734,0.090160839,0.019423036,0.344788778,0.355533134,0.599766019
 02/07  12:00:00,1.40829085,2.122493085,0,2.097996729,0,0.052684672,0.052684672,0.052684672,0.090160839,0.019423036,0.361031884,0.35564206,0.512704359
 02/07  13:00:00,1.295438809,0.930936904,0,0.906853197,0,0.02300673,0.02300673,0.02300673,0.090160839,0.019423036,0.351753757,0.349651152,0.444799295
 02/07  14:00:00,1.214735324,0.203842119,0,0.178925611,0,0.004569628,0.004569628,0.004569628,0.090160839,0.019423036,0.317755566,0.361741893,0.404440362
 02/07  15:00:00,1.171758202,0.026319515,0,0,0,0,0,0,0.095795882,0.020636974,0.292551191,0.382110979,0.364019176
 02/07  16:00:00,1.228674389,0.027782544,0,0,0,0,0,0,0.112701089,0.024278804,0.302771399,0.403351469,0.368927628
 02/07  17:00:00,1.476832897,0.03286188,0,0,0,0,0,0,0.174686636,0.037632135,0.353623489,0.477094095,0.417152542
 02/07  18:00:00,1.972594192,0.039921933,0,0,0,0,0,0,0.338103187,0.072836394,0.444963272,0.579593078,0.52045426
 02/07  19:00:00,2.395022689,0.04334317,0,0,0,0,0,0,0.580410413,0.125035815,0.398173902,0.629263148,0.615495412
 02/07  20:00:00,2.516356831,0.044738674,0,0,0,0,0,0,0.743826964,0.160240091,0.315239231,0.649523308,0.630883236
 02/07  21:00:00,2.381342041,0.04627673,0,0,0,0,0,0,0.693111423,0.149314618,0.275771399,0.671853055,0.574647545
 02/07  22:00:00,2.13580486,0.04519634,0,0,0,0,0,0,0.574775371,0.123821877,0.258240655,0.65616777,0.506155188
 02/07  23:00:00,1.710495893,0.171337207,0,0.132225567,0,0.003394398,0.003394398,0.003394398,0.428264027,0.092259448,0.205783602,0.567829114,0.396321305
 02/07  24:00:00,1.303104263,0.677907721,0,0.643920434,0,0.016687584,0.016687584,0.016687584,0.29865781,0.064338831,0.135829802,0.493432934,0.277513302
 02/08  01:00:00,0.875080773,1.088036697,0,1.059924034,0,0.027605034,0.027605034,0.027605034,0.152146387,0.032776384,0.086281399,0.408144195,0.151483373
 02/08  02:00:00,0.705980748,1.470563789,0,1.444679431,0,0.037684456,0.037684456,0.037684456,0.090160839,0.019423036,0.072152813,0.375793294,0.094122309
 02/08  03:00:00,0.649460157,1.865513944,0,1.839929694,0,0.047923946,0.047923946,0.047923946,0.061985579,0.01335334,0.059631191,0.371436271,0.078485831
 02/08  04:00:00,0.651597466,2.251773333,0,2.226549214,0,0.057896891,0.057896891,0.057896891,0.061985579,0.01335334,0.052529458,0.366207842,0.082980356
 02/08  05:00:00,0.698398903,2.423018646,0,2.398747371,0,0.062236971,0.062236971,0.062236971,0.061985579,0.01335334,0.0630714,0.352374292,0.128733322
 02/08  06:00:00,0.959576944,2.450632397,0,2.423547605,0,0.062692022,0.062692022,0.062692022,0.067620637,0.014567281,0.075901179,0.393221389,0.328930435
 02/08  07:00:00,1.520229492,2.329011639,0,2.297717826,0,0.059350988,0.059350988,0.059350988,0.129606217,0.027920617,0.129674585,0.454328647,0.702704439
 02/08  08:00:00,1.907088382,2.53528672,0,2.502034698,0,0.064489683,0.064489683,0.064489683,0.259212433,0.055841233,0.207318087,0.482758226,0.80582472
 02/08  09:00:00,1.810038345,2.235851948,0,2.207739285,0,0.056890265,0.056890265,0.056890265,0.231037141,0.049771545,0.268600929,0.408144195,0.778950269
 02/08  10:00:00,1.587382209,2.336816884,0,2.312890734,0,0.05963453,0.05963453,0.05963453,0.112701089,0.024278804,0.329942516,0.347363715,0.696817555
 02/08  11:00:00,1.496773497,2.756438616,0,2.731949763,0,0.070752122,0.070752122,0.070752122,0.090160839,0.019423036,0.344788778,0.355533134,0.599471587
 02/08  12:00:00,1.409029016,2.101214069,0,2.076717713,0,0.053672367,0.053672367,0.053672367,0.090160839,0.019423036,0.361031884,0.35564206,0.51245483
 02/08  13:00:00,1.318643004,1.816532961,0,1.792449254,0,0.046425419,0.046425419,0.046425419,0.090160839,0.019423036,0.351753757,0.349651152,0.4445848
 02/08  14:00:00,1.248909844,1.523613904,0,1.498697396,0,0.038936426,0.038936426,0.038936426,0.090160839,0.019423036,0.317755566,0.361741893,0.404248083
 02/08  15:00:00,1.204911922,1.29123065,0,1.264911135,0,0.032963436,0.032963436,0.032963436,0.095795882,0.020636974,0.292551191,0.382110979,0.364209461
 02/08  16:00:00,1.257276813,1.107368338,0,1.079585794,0,0.028213914,0.028213914,0.028213914,0.112701089,0.024278804,0.302771399,0.403351469,0.369316138
 02/08  17:00:00,1.492295031,0.606188506,0,0.573326626,0,0.014999805,0.014999805,0.014999805,0.174686636,0.037632135,0.353623489,0.477094095,0.41761487
 02/08  18:00:00,1.981314602,0.358323829,0,0.318401897,0,0.00833737,0.00833737,0.00833737,0.338103187,0.072836394,0.444963272,0.579593078,0.520837301
 02/08  19:00:00,2.39552479,0.04334317,0,0,0,0,0,0,0.580410413,0.125035815,0.398173902,0.629263148,0.615997512
 02/08  20:00:00,2.516788321,0.044738674,0,0,0,0,0,0,0.743826964,0.160240091,0.315239231,0.649523308,0.631314726
 02/08  21:00:00,2.381537116,0.04627673,0,0,0,0,0,0,0.693111423,0.149314618,0.275771399,0.671853055,0.57484262
 02/08  22:00:00,2.138339687,0.142499029,0,0.097302689,0,0.002551208,0.002551208,0.002551208,0.574775371,0.123821877,0.258240655,0.65616777,0.506138807
 02/08  23:00:00,1.715598005,0.366385723,0,0.327274083,0,0.008586259,0.008586259,0.008586259,0.428264027,0.092259448,0.205783602,0.567829114,0.396231556
 02/08  24:00:00,1.301266203,0.604998518,0,0.571011231,0,0.014970229,0.014970229,0.014970229,0.29865781,0.064338831,0.135829802,0.493432934,0.277392596
 02/09  01:00:00,0.86973179,0.880362989,0,0.852250326,0,0.022318415,0.022318415,0.022318415,0.152146387,0.032776384,0.086281399,0.408144195,0.15142101
 02/09  02:00:00,0.694830284,1.04117323,0,1.015288873,0,0.026566488,0.026566488,0.026566488,0.090160839,0.019423036,0.072152813,0.375793294,0.094089813
 02/09  03:00:00,0.629836205,1.108911806,0,1.083327556,0,0.028323096,0.028323096,0.028323096,0.061985579,0.01335334,0.059631191,0.371436271,0.078462729
 02/09  04:00:00,0.62239471,1.124153735,0,1.098929616,0,0.028719995,0.028719995,0.028719995,0.061985579,0.01335334,0.052529458,0.366207842,0.082954496
 02/09  05:00:00,0.664974262,1.128726282,0,1.104455008,0,0.028865214,0.028865214,0.028865214,0.061985579,0.01335334,0.0630714,0.352374292,0.128680437
 02/09  06:00:00,0.923194659,1.039942649,0,1.012857858,0,0.026477124,0.026477124,0.026477124,0.067620637,0.014567281,0.075901179,0.393221389,0.328763049
 02/09  07:00:00,1.481851026,0.848343757,0,0.817049943,0,0.02135498,0.02135498,0.02135498,0.129606217,0.027920617,0.129674585,0.454328647,0.702321981
 02/09  08:00:00,1.86261992,0.816822319,0,0.783570297,0,0.020467925,0.020467925,0.020467925,0.259212433,0.055841233,0.207318087,0.482758226,0.805378016
 02/09  09:00:00,1.769483433,0.670138934,0,0.642026271,0,0.016770104,0.016770104,0.016770104,0.231037141,0.049771545,0.268600929,0.408144195,0.778515519
 02/09  10:00:00,1.540759882,0.537034836,0,0.513108686,0,0.013402649,0.013402649,0.013402649,0.112701089,0.024278804,0.329942516,0.347363715,0.696427109
 02/09  11:00:00,1.435894497,0.414813213,0,0.390324359,0,0.01020837,0.01020837,0.01020837,0.090160839,0.019423036,0.344788778,0.355533134,0.59913634
 02/09  12:00:00,1.357550718,0.119169815,0,0.094673459,0,0.002478192,0.002478192,0.002478192,0.090160839,0.019423036,0.361031884,0.35564206,0.512170708
 02/09  13:00:00,1.271924641,0.024083707,0,0,0,0,0,0,0.090160839,0.019423036,0.351753757,0.349651152,0.444291857
 02/09  14:00:00,1.209418255,0.024916508,0,0,0,0,0,0,0.090160839,0.019423036,0.317755566,0.361741893,0.40369292
 02/09  15:00:00,1.171157834,0.026319515,0,0,0,0,0,0,0.095795882,0.020636974,0.292551191,0.382110979,0.363418808
 02/09  16:00:00,1.228197584,0.027782544,0,0,0,0,0,0,0.112701089,0.024278804,0.302771399,0.403351469,0.368450823
 02/09  17:00:00,1.476363298,0.03286188,0,0,0,0,0,0,0.174686636,0.037632135,0.353623489,0.477094095,0.416682943
 02/09  18:00:00,1.972193532,0.039921933,0,0,0,0,0,0,0.338103187,0.072836394,0.444963272,0.579593078,0.520053601
 02/09  19:00:00,2.394651002,0.04334317,0,0,0,0,0,0,0.580410413,0.125035815,0.398173902,0.629263148,0.615123724
 02/09  20:00:00,2.515980716,0.044738674,0,0,0,0,0,0,0.743826964,0.160240091,0.315239231,0.649523308,0.630507121
 02/09  21:00:00,2.380986563,0.04627673,0,0,0,0,0,0,0.693111423,0.149314618,0.275771399,0.671853055,0.574292068
 02/09  22:00:00,2.138186826,0.150854743,0,0.105658404,0,0.002769293,0.002769293,0.002769293,0.574775371,0.123821877,0.258240655,0.65616777,0.505767861
 02/09  23:00:00,1.722103659,0.622627107,0,0.583515467,0,0.015298791,0.015298791,0.015298791,0.428264027,0.092259448,0.205783602,0.567829114,0.396024678
 02/09  24:00:00,1.31456891,1.12069352,0,1.086706233,0,0.028410468,0.028410468,0.028410468,0.29865781,0.064338831,0.135829802,0.493432934,0.277255065
 02/10  01:00:00,0.891165576,1.711854624,0,1.68374196,0,0.043822504,0.043822504,0.043822504,0.152146387,0.032776384,0.086281399,0.408144195,0.151350707
 02/10  02:00:00,0.723272405,2.149159776,0,2.123275418,0,0.055045086,0.055045086,0.055045086,0.090160839,0.019423036,0.072152813,0.375793294,0.094053336
 02/10  03:00:00,0.666936541,2.561970182,0,2.536385933,0,0.06544931,0.06544931,0.06544931,0.061985579,0.01335334,0.059631191,0.371436271,0.078436851
 02/10  04:00:00,0.667589194,2.899500491,0,2.874276372,0,0.073943483,0.073943483,0.073943483,0.061985579,0.01335334,0.052529458,0.366207842,0.082925492
 02/10  05:00:00,0.716418492,3.155546661,0,3.131275386,0,0.080368758,0.080368758,0.080368758,0.061985579,0.01335334,0.0630714,0.352374292,0.128621124
 02/10  06:00:00,0.979550963,3.270458372,0,3.24337358,0,0.083021176,0.083021176,0.083021176,0.067620637,0.014567281,0.075901179,0.393221389,0.3285753
 02/10  07:00:00,1.540254735,3.168477168,0,3.137183354,0,0.080187594,0.080187594,0.080187594,0.129606217,0.027920617,0.129674585,0.454328647,0.701893077
 02/10  08:00:00,1.930745707,3.528440564,0,3.495188542,0,0.089094662,0.089094662,0.089094662,0.259212433,0.055841233,0.207318087,0.482758226,0.804877066
 02/10  09:00:00,1.833320716,3.208707769,0,3.180595106,0,0.081094933,0.081094933,0.081094933,0.231037141,0.049771545,0.268600929,0.408144195,0.778027973
 02/10  10:00:00,1.606382809,3.143873523,0,3.119947373,0,0.079463437,0.079463437,0.079463437,0.112701089,0.024278804,0.329942516,0.347363715,0.695989248
 02/10  11:00:00,1.509257832,3.306976528,0,3.282487675,0,0.083947664,0.083947664,0.083947664,0.090160839,0.019423036,0.344788778,0.355533134,0.598760381
 02/10  12:00:00,1.417865337,2.494532642,0,2.470036286,0,0.063111441,0.063111441,0.063111441,0.090160839,0.019423036,0.361031884,0.35564206,0.511852078
 02/10  13:00:00,1.324401523,2.076055819,0,2.051972112,0,0.052702026,0.052702026,0.052702026,0.090160839,0.019423036,0.351753757,0.349651152,0.444066712
 02/10  14:00:00,1.256390439,1.840102553,0,1.815186045,0,0.046881426,0.046881426,0.046881426,0.090160839,0.019423036,0.317755566,0.361741893,0.403783679
 02/10  15:00:00,1.212303556,1.598987191,0,1.572667676,0,0.040768843,0.040768843,0.040768843,0.095795882,0.020636974,0.292551191,0.382110979,0.363795687
 02/10  16:00:00,1.26936164,1.594136474,0,1.56635393,0,0.040717105,0.040717105,0.040717105,0.112701089,0.024278804,0.302771399,0.403351469,0.368897774
 02/10  17:00:00,1.515346315,1.512688928,0,1.479827048,0,0.038528553,0.038528553,0.038528553,0.174686636,0.037632135,0.353623489,0.477094095,0.417137406
 02/10  18:00:00,2.034914168,2.436522932,0,2.396600999,0,0.062535999,0.062535999,0.062535999,0.338103187,0.072836394,0.444963272,0.579593078,0.520238238
 02/10  19:00:00,2.442665629,1.897015369,0,1.853672199,0,0.047838069,0.047838069,0.047838069,0.580410413,0.125035815,0.398173902,0.629263148,0.615300283
 02/10  20:00:00,2.564021826,1.906771359,0,1.862032685,0,0.047864344,0.047864344,0.047864344,0.743826964,0.160240091,0.315239231,0.649523308,0.630683887
 02/10  21:00:00,2.436814497,2.219914901,0,2.17363817,0,0.055844421,0.055844421,0.055844421,0.693111423,0.149314618,0.275771399,0.671853055,0.574275581
 02/10  22:00:00,2.205126979,2.768663629,0,2.723467289,0,0.069912037,0.069912037,0.069912037,0.574775371,0.123821877,0.258240655,0.65616777,0.50556527
 02/10  23:00:00,1.790524079,3.319511521,0,3.280399881,0,0.083952069,0.083952069,0.083952069,0.428264027,0.092259448,0.205783602,0.567829114,0.39579182
 02/10  24:00:00,1.384513307,3.894334541,0,3.860347254,0,0.098509041,0.098509041,0.098509041,0.29865781,0.064338831,0.135829802,0.493432934,0.277100889
 02/11  01:00:00,0.977727203,4.462099387,0,4.433986724,0,0.112853861,0.112853861,0.112853861,0.152146387,0.032776384,0.092855082,0.408144195,0.162307293
 02/11  02:00:00,0.797183915,4.714000673,0,4.688116316,0,0.119208852,0.119208852,0.119208852,0.090160839,0.019423036,0.076099837,0.375793294,0.099854056
 02/11  03:00:00,0.740704413,5.247531322,0,5.221947073,0,0.132352737,0.132352737,0.132352737,0.061985579,0.01335334,0.062242429,0.371436271,0.082690058
 02/11  04:00:00,0.74021741,5.583703332,0,5.558479213,0,0.140636022,0.140636022,0.140636022,0.061985579,0.01335334,0.053894863,0.366207842,0.087495764
 02/11  05:00:00,0.793494232,5.785422451,0,5.761151176,0,0.145423352,0.145423352,0.145423352,0.061985579,0.01335334,0.065742556,0.352374292,0.137971114
 02/11  06:00:00,1.074125941,5.841749265,0,5.814664473,0,0.146587145,0.146587145,0.146587145,0.067620637,0.014567281,0.079997872,0.393221389,0.355487617
 02/11  07:00:00,1.674960902,5.69597848,0,5.664684666,0,0.142558014,0.142558014,0.142558014,0.129606217,0.027920617,0.140300097,0.454328647,0.763603311
 02/11  08:00:00,2.091807089,6.158218838,0,6.124966816,0,0.153854201,0.153854201,0.153854201,0.259212433,0.055841233,0.228479449,0.482758226,0.880017547
 02/11  09:00:00,2.006128224,5.709812521,0,5.681699858,0,0.142857715,0.142857715,0.142857715,0.231037141,0.049771545,0.30103823,0.408144195,0.856635399
 02/11  10:00:00,1.786811564,5.690257344,0,5.666331194,0,0.142368097,0.142368097,0.142368097,0.112701089,0.024278804,0.374973575,0.347363715,0.768482285
 02/11  11:00:00,1.708481511,6.743210854,0,6.718722001,0,0.169951371,0.169951371,0.169951371,0.090160839,0.019423036,0.395705007,0.355533134,0.661064124
 02/11  12:00:00,1.599493811,5.612335555,0,5.587839199,0,0.140512774,0.140512774,0.140512774,0.090160839,0.019423036,0.413520643,0.35564206,0.563590459
 02/11  13:00:00,1.493477179,5.146185417,0,5.12210171,0,0.12909265,0.12909265,0.12909265,0.090160839,0.019423036,0.399564263,0.349651152,0.488941238
 02/11  14:00:00,1.415947103,4.919949751,0,4.895033243,0,0.123921377,0.123921377,0.123921377,0.090160839,0.019423036,0.361343599,0.361741893,0.442712359
 02/11  15:00:00,1.366118025,4.763652717,0,4.737333202,0,0.120223798,0.120223798,0.120223798,0.095795882,0.020636974,0.331676764,0.382110979,0.39902963
 02/11  16:00:00,1.415973661,4.562867544,0,4.535084999,0,0.115237046,0.115237046,0.115237046,0.112701089,0.024278804,0.339830372,0.403351469,0.403930881
 02/11  17:00:00,1.66598499,4.372362293,0,4.339500412,0,0.110301932,0.110301932,0.110301932,0.174686636,0.037632135,0.389541409,0.477094095,0.460084782
 02/11  18:00:00,2.190150336,5.166925173,0,5.12700324,0,0.130810511,0.130810511,0.130810511,0.338103187,0.072836394,0.480315202,0.579593078,0.571847963
 02/11  19:00:00,2.596003176,3.978193496,0,3.934850327,0,0.100008533,0.100008533,0.100008533,0.580410413,0.125035815,0.432484217,0.629263148,0.68215705
 02/11  20:00:00,2.716986487,3.674259827,0,3.629521153,0,0.091801097,0.091801097,0.091801097,0.743826964,0.160240091,0.349483985,0.649523308,0.70546704
 02/11  21:00:00,2.578120067,3.640314367,0,3.594037636,0,0.091069417,0.091069417,0.091069417,0.693111423,0.149314618,0.31062677,0.671853055,0.645500785
 02/11  22:00:00,2.32490487,3.762915012,0,3.717718672,0,0.094314746,0.094314746,0.094314746,0.574775371,0.123821877,0.293847512,0.65616777,0.565333595
 02/11  23:00:00,1.884322467,4.07488622,0,4.03577458,0,0.102487648,0.102487648,0.102487648,0.428264027,0.092259448,0.234076814,0.567829114,0.442761417
 02/11  24:00:00,1.437488319,4.232706112,0,4.198718825,0,0.106694338,0.106694338,0.106694338,0.29865781,0.064338831,0.151364647,0.493432934,0.306355759
 02/12  01:00:00,0.9782585,4.502409244,0,4.47429658,0,0.113480335,0.113480335,0.113480335,0.152146387,0.032776384,0.092855082,0.408144195,0.162212116
 02/12  02:00:00,0.796146996,4.683893845,0,4.658009487,0,0.118221455,0.118221455,0.118221455,0.090160839,0.019423036,0.076099837,0.375793294,0.099804533
 02/12  03:00:00,0.729487283,4.802125611,0,4.776541361,0,0.121170716,0.121170716,0.121170716,0.061985579,0.01335334,0.062242429,0.371436271,0.082654949
 02/12  04:00:00,0.720926669,4.813248172,0,4.788024053,0,0.121384482,0.121384482,0.121384482,0.061985579,0.01335334,0.053894863,0.366207842,0.087456564
 02/12  05:00:00,0.769491186,4.820832043,0,4.796560768,0,0.121500345,0.121500345,0.121500345,0.061985579,0.01335334,0.065742556,0.352374292,0.137891074
 02/12  06:00:00,1.046678309,4.739821364,0,4.712736572,0,0.119389649,0.119389649,0.119389649,0.067620637,0.014567281,0.079997872,0.393221389,0.355237481
 02/12  07:00:00,1.644966572,4.49877399,0,4.467480176,0,0.113135019,0.113135019,0.113135019,0.129606217,0.027920617,0.140300097,0.454328647,0.763031976
 02/12  08:00:00,2.059362633,4.859512665,0,4.826260644,0,0.122081039,0.122081039,0.122081039,0.259212433,0.055841233,0.228479449,0.482758226,0.879346253
 02/12  09:00:00,1.977182049,4.546482231,0,4.518369568,0,0.114570784,0.114570784,0.114570784,0.231037141,0.049771545,0.30103823,0.408144195,0.855976154
 02/12  10:00:00,1.75534785,4.423647389,0,4.399721239,0,0.111499331,0.111499331,0.111499331,0.112701089,0.024278804,0.374973575,0.347363715,0.767887337
 02/12  11:00:00,1.673051997,5.315590804,0,5.291101951,0,0.135033566,0.135033566,0.135033566,0.090160839,0.019423036,0.395705007,0.355533134,0.660552414
 02/12  12:00:00,1.570432151,4.426099758,0,4.401603402,0,0.11188415,0.11188415,0.11188415,0.090160839,0.019423036,0.413520643,0.35564206,0.563157423
 02/12  13:00:00,1.467176457,4.078419766,0,4.054336059,0,0.103164682,0.103164682,0.103164682,0.090160839,0.019423036,0.399564263,0.349651152,0.488568484
 02/12  14:00:00,1.389115589,3.840287083,0,3.815370575,0,0.09742287,0.09742287,0.09742287,0.090160839,0.019423036,0.361343599,0.361741893,0.442379351
 02/12  15:00:00,1.337109479,3.6025097,0,3.576190184,0,0.091512328,0.091512328,0.091512328,0.095795882,0.020636974,0.331676764,0.382110979,0.398732553
 02/12  16:00:00,1.387957568,3.441803107,0,3.414020563,0,0.087520617,0.087520617,0.087520617,0.112701089,0.024278804,0.339830372,0.403351469,0.403631217
